title,price,manufacturing_year,mileage,color,fuel,hp,eurostandard,cubic_capacity,gearbox,type,region,url
Mercedes-Benz GLE 350 AMG/2018Г/GERMANY/DISTRON/360CAMERA/CAR PLAY/ПОДГР,58 000 лв.,декември 2018 г.,175 099,Черен,Дизелов,258,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21719997350594760-mercedes-benz-gle-350-amg-2018g-germany-distron-360camera-car-play-podgr
Mercedes-Benz GLE 350 d 4MATIC,30 000 EUR,ноември 2016 г.,111 000,Син,Дизелов,258,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21732635510344399-mercedes-benz-gle-350-d-4matic
Mercedes-Benz GLE 350 350d,58 900 лв.,януари 2018 г.,235 716,Син,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21719314662152214-mercedes-benz-gle-350-350d
Mercedes-Benz GLE 350,58 999 лв.,септември 2018 г.,154 000,Бял,Бензинов,306,6,3500,автоматична,Джип,Русе,https://www.mobile.bg/obiava-21736422000269849-mercedes-benz-gle-350
Mercedes-Benz GLE 350 AMG Package,59 000 лв.,януари 2018 г.,267 000,Металик,Дизелов,258,6,3000,автоматична,Джип,Шумен,https://www.mobile.bg/obiava-21738170002295077-mercedes-benz-gle-350-amg-package
Mercedes-Benz GLE 350 Топ състояние,59 500 лв.,юни 2016 г.,252 000,Tъмно син,Дизелов,258,6,3500,автоматична,Джип,София,https://www.mobile.bg/obiava-21737658629446433-mercedes-benz-gle-350-top-sastoyanie
Mercedes-Benz GLE 350 AMG PACK 4 MATIC TOP OFFER,59 500 лв.,октомври 2015 г.,249 000,Светло сив,Дизелов,258,6,3000,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21717440189910802-mercedes-benz-gle-350-amg-pack-4-matic-top-offer
Mercedes-Benz GLE 350 * 9G* * 4Matic* BLUTEC*,59 900 лв.,февруари 2016 г.,125 000,Черен,Дизелов,258,6,3500,автоматична,Джип,Бургас,https://www.mobile.bg/obiava-21730981511283411-mercedes-benz-gle-350-9g-4matic-blutec
Mercedes-Benz GLE 350 d 4Matic,59 999 лв.,септември 2015 г.,142 123,Черен,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21732283568582922-mercedes-benz-gle-350-d-4matic
Mercedes-Benz GLE 350 AMG-9G-TRONIC-360-КАМ-ПАНОРАМА-С.КНИЖКА-ПОДГРЕВ,59 999 лв.,юни 2016 г.,208 000,Черен,Дизелов,258,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21706348581294687-mercedes-benz-gle-350-amg-9g-tronic-360-kam-panorama-s-knizhka-podgrev
Mercedes-Benz GLE 350 350cdi Като нова,59 999 лв.,септември 2015 г.,203 000,Светло сив,Дизелов,258,5,3000,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21739031461733360-mercedes-benz-gle-350-350cdi-kato-nova
Mercedes-Benz GLE 350,59 999 лв.,юни 2016 г.,155 000,Черен,Дизелов,258,6,3000,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21732476030961922-mercedes-benz-gle-350
Mercedes-Benz GLE 350,60 000 лв.,юни 2016 г.,206 000,Черен,Дизелов,258,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21731942233674246-mercedes-benz-gle-350
"Mercedes-Benz GLE 350 d, COUPE",60 900 лв.,януари 2016 г.,218 470,Сив,Дизелов,258,6,2987,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21734709556400432-mercedes-benz-gle-350-d-coupe
Mercedes-Benz GLE 350 3.5cdi,61 000 лв.,септември 2016 г.,170 000,Сив,Дизелов,272,6,3500,автоматична,Джип,Благоевград,https://www.mobile.bg/obiava-21731584624206348-mercedes-benz-gle-350-3-5cdi
Mercedes-Benz GLE 350 TOP COUPE AMG 9G TRONIC,61 500 лв.,януари 2017 г.,201 000,Бял,Дизелов,258,5,2999,автоматична,Джип,Русе,https://www.mobile.bg/obiava-21737921325568446-mercedes-benz-gle-350-top-coupe-amg-9g-tronic
Mercedes-Benz GLE 350,62 000 лв.,август 2016 г.,232 000,Сив,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21732627507850478-mercedes-benz-gle-350
Mercedes-Benz GLE 350 d 4MATIC,62 500 лв.,февруари 2016 г.,129 405,Бял,Дизелов,258,6,2987,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21739455052770109-mercedes-benz-gle-350-d-4matic
Mercedes-Benz GLE 350,63 000 лв.,юли 2015 г.,136 000,Кафяв,Дизелов,258,5,3000,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21711474109186627-mercedes-benz-gle-350
Mercedes-Benz GLE 350 GLE 350,63 900 лв.,декември 2016 г.,233 500,Сив,Дизелов,258,,3000,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21732113678834845-mercedes-benz-gle-350-gle-350
Mercedes-Benz GLE 350 d 4Matic AMG-Line,63 999 лв.,февруари 2018 г.,202 000,Бял,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21739550116870004-mercedes-benz-gle-350-d-4matic-amg-line
Mercedes-Benz GLE 350,64 900 лв.,октомври 2016 г.,188 000,Бял,Дизелов,258,5,3000,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21739460694431001-mercedes-benz-gle-350
Mercedes-Benz GLE 350 d/Coupe/4matic/AMG/21/360,64 900 лв.,септември 2015 г.,232 324,Бял,Дизелов,258,6,3000,автоматична,Джип,Русе,https://www.mobile.bg/obiava-21738422611974665-mercedes-benz-gle-350-d-coupe-4matic-amg-21-360
Mercedes-Benz GLE 350 d 4Matic AMG line,64 999 лв.,юни 2016 г.,190 000,Черен,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21740411729663139-mercedes-benz-gle-350-d-4matic-amg-line
Mercedes-Benz GLE 350 4Matic,65 000 лв.,февруари 2018 г.,46 400,Бял,Дизелов,258,6,2987,автоматична,Джип,Плевен,https://www.mobile.bg/obiava-21708774122262677-mercedes-benz-gle-350-4matic
Mercedes-Benz GLE 350 4-matik AMG-L?NE D?STRON?K-plus 9g-tronik,65 000 лв.,януари 2016 г.,189 000,Бял,Дизелов,258,6,3500,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21738251149997232-mercedes-benz-gle-350-4-matik-amg-l-ne-d-stron-k-plus-9g-tronik
Mercedes-Benz GLE 350,65 000 лв.,май 2018 г.,169 740,Черен,Дизелов,255,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21716226528757364-mercedes-benz-gle-350
Mercedes-Benz GLE 350 DISTRONIC/360* КАМЕРИ/AMBILIGHT/ПОДГРЕВ/KEY LESS,65 000 лв.,март 2017 г.,168 000,Черен,Дизелов,258,6,,автоматична,Купе,София,https://www.mobile.bg/obiava-21739087507975186-mercedes-benz-gle-350-distronic-360-kameri-ambilight-podgrev-key-less
Mercedes-Benz GLE 350 V6,65 000 лв.,юли 2018 г.,56 000,Син,Бензинов,302,,3498,автоматична,Джип,Перник,https://www.mobile.bg/obiava-21738312379626718-mercedes-benz-gle-350-v6
"Mercedes-Benz GLE 350 cdiAMG Подг.Обдух.Масаж, Панор.Дистр.Bang & Olufse",65 900 лв.,септември 2016 г.,198 700,Бял,Дизелов,258,6,3500,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21731689038957360-mercedes-benz-gle-350-cdiamg-podg-obduh-masazh-panor-distr-bang-olufse
Mercedes-Benz GLE 350 AMG/9G/360/PANO/ПОДГРЕВ,65 990 лв.,април 2016 г.,197 130,Бял,Дизелов,258,6,3500,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21739268930143975-mercedes-benz-gle-350-amg-9g-360-pano-podgrev
Mercedes-Benz GLE 350 KEYGO/ОБДУХ/360 камери/AMG пакет,66 000 лв.,септември 2016 г.,195 250,Бял,Дизелов,258,6,3500,автоматична,Купе,Плевен,https://www.mobile.bg/obiava-21738248854267561-mercedes-benz-gle-350-keygo-obduh-360-kameri-amg-paket
Mercedes-Benz GLE 350 AMG PACK/9G-Tronic/360Camera/70.000kм.,66 800 лв.,февруари 2018 г.,70 000,Черен,Дизелов,258,6,3000,автоматична,Джип,Благоевград,https://www.mobile.bg/obiava-21736606360097055-mercedes-benz-gle-350-amg-pack-9g-tronic-360camera-70-000km
Mercedes-Benz GLE 350 d Coupe 4Matic AMG-Line,66 900 лв.,декември 2017 г.,196 000,Сив,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21740126627798788-mercedes-benz-gle-350-d-coupe-4matic-amg-line
"Mercedes-Benz GLE 350 COUPE, 4-MATIC, 9G-TRONIC, KAMERA, ПАНОРАМА, FULL",66 999 лв.,август 2017 г.,276 100,Перла,Дизелов,258,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21740392325220591-mercedes-benz-gle-350-coupe-4-matic-9g-tronic-kamera-panorama-full
Mercedes-Benz GLE 350,67 000 лв.,януари 2017 г.,190 000,Графит,Дизелов,276,6,2999,автоматична,Джип,Бургас,https://www.mobile.bg/obiava-21735214700697538-mercedes-benz-gle-350
Mercedes-Benz GLE 350 GLE COUPE 350D,67 500 лв.,януари 2016 г.,200 000,Черен,Дизелов,258,6,3000,автоматична,Купе,София,https://www.mobile.bg/obiava-21739357101510416-mercedes-benz-gle-350-gle-coupe-350d
Mercedes-Benz GLE 350 AMG Panorama Distronic 360 камери Airmatic,67 900 лв.,октомври 2015 г.,172 220,Бял,Дизелов,258,,3000,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21734682991874813-mercedes-benz-gle-350-amg-panorama-distronic-360-kameri-airmatic
Mercedes-Benz GLE 350 d Coupe/AMG/Softclose/21ц/HarmanKardon/Multibeam,67 900 лв.,октомври 2015 г.,215 980,Черен,Дизелов,258,6,3000,автоматична,Джип,Русе,https://www.mobile.bg/obiava-21709394766620013-mercedes-benz-gle-350-d-coupe-amg-softclose-21ts-harmankardon-multibeam
"Mercedes-Benz GLE 350 d COUPE, 4-MATIC, AMG LINE, NIGHT PACK, FULL SERVI",68 000 лв.,октомври 2017 г.,219 000,Бял,Дизелов,258,6,2987,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21725545732759883-mercedes-benz-gle-350-d-coupe-4-matic-amg-line-night-pack-full-servi
Mercedes-Benz GLE 350 * 4 MATIC* DISTRONIC* 9G* печка,68 000 лв.,април 2016 г.,141 000,Графит,Дизелов,258,6,2987,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21730115015280191-mercedes-benz-gle-350-4-matic-distronic-9g-pechka
Mercedes-Benz GLE 350 AMG,68 000 лв.,декември 2016 г.,290 000,Черен,Дизелов,258,6,3500,автоматична,Джип,Стара Загора,https://www.mobile.bg/obiava-21738440573874080-mercedes-benz-gle-350-amg
Mercedes-Benz GLE 350 4Matic* AMG*,68 000 лв.,декември 2016 г.,225 000,Тъмно син мет.,Дизелов,258,6,3000,автоматична,Купе,Габрово,https://www.mobile.bg/obiava-21731006828950972-mercedes-benz-gle-350-4matic-amg
Mercedes-Benz GLE 350 d 4M Coupe* AMG* COMAND Online* Exclusive* SoftClo,68 000 лв.,май 2016 г.,199 900,Черен,Дизелов,258,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21729165711127681-mercedes-benz-gle-350-d-4m-coupe-amg-comand-online-exclusive-softclo
Mercedes-Benz GLE 350,68 450 лв.,август 2017 г.,126 811,Перла,Дизелов,,6,3000,автоматична,Купе,София,https://www.mobile.bg/obiava-21736951602967877-mercedes-benz-gle-350
Mercedes-Benz GLE 350,35 000 EUR,март 2018 г.,126 000,Червен,Дизелов,258,6,3000,автоматична,Джип,Велико Търново,https://www.mobile.bg/obiava-21740489137690422-mercedes-benz-gle-350
Mercedes-Benz GLE 350 AMG 4 matic 9G Tronic,68 900 лв.,ноември 2016 г.,120 000,Тъмно сив,Дизелов,258,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21737906916795059-mercedes-benz-gle-350-amg-4-matic-9g-tronic
Mercedes-Benz GLE 350 350d AMG/OFFROAD/360 CAMERA/VAKUM/PAMET/PANORAMA,69 000 лв.,март 2017 г.,254 000,Бял,Дизелов,258,6,,автоматична,Джип,Кърджали,https://www.mobile.bg/obiava-21731941848613805-mercedes-benz-gle-350-350d-amg-offroad-360-camera-vakum-pamet-panorama
